,Gene_index,Divergence_across_classes
3089,27685,0.022710985204217438
3090,3448,0.02271028196842132
3091,10298,0.022708914045341214
3092,24894,0.022700926688417222
3093,10163,0.022672895244353813
3094,11508,0.022670128597865435
3095,4864,0.0226545914838912
3096,28834,0.02264450538974419
3097,13178,0.02264025094253036
3098,9629,0.02263045286195342
3099,23883,0.022626154216759925
3100,457,0.022613593832291307
3101,24752,0.02261284238766237
3102,21589,0.02261278559305538
3103,6183,0.0226068936942862
3104,24320,0.02259950751554851
3105,9594,0.02259005687012766
3106,26076,0.02258834923395553
3107,12611,0.02253487382173322
3108,14231,0.022527619626240086
3109,3120,0.022520531578637704
3110,29702,0.0225167652403504
3111,32164,0.022508997798992902
3112,29026,0.02250279422755097
3113,25167,0.022498204281155343
3114,11122,0.022496273902558817
3115,14252,0.022489991225451478
3116,19041,0.022474991213092654
3117,7565,0.022473356377958845
3118,16349,0.02246812151597921
3119,17297,0.022463527119444507
3120,5896,0.022461828380976323
3121,26582,0.02245726938309045
3122,879,0.02245511253395771
3123,10692,0.02245274063757252
3124,5552,0.022448535057198127
3125,17882,0.022444886948633835
3126,13958,0.02244462640901701
3127,12993,0.022436945627600208
3128,19278,0.02242307107649319
3129,3002,0.022422170800689922
3130,7466,0.022418434889793087
3131,22892,0.022418237372229116
3132,13626,0.022413077091029687
3133,18529,0.022402982044361253
3134,24679,0.022385773596325376
3135,25992,0.022366667019377534
3136,13870,0.022361619591594245
3137,29327,0.022360240105489815
3138,8856,0.02235132458086303
3139,13763,0.022345174333817386
3140,28554,0.022344971376842188
3141,51,0.022342251896839582
3142,14642,0.022341569800387526
3143,14802,0.022331651326123386
3144,786,0.022321912900276075
3145,17625,0.02231694164038195
3146,20933,0.022316914107700536
3147,14542,0.022316852406014137
3148,245,0.022307183545236864
3149,22567,0.02229424198321367
3150,24269,0.022275341302233867
3151,4153,0.022266390251028306
3152,19877,0.02225411300974578
3153,22530,0.02224711862083678
3154,6197,0.022214675902018033
3155,16115,0.02220125759142938
3156,28226,0.022197300227997846
3157,23746,0.022184096652845736
3158,12110,0.022164189522164063
3159,2439,0.022155569443737005
3160,7941,0.022154858567296015
3161,29514,0.022143765918123726
3162,12954,0.022139320745085095
3163,25669,0.022123687966869476
3164,14825,0.022122579397664988
3165,5685,0.022109722770853435
3166,10589,0.022104413903355158
3167,27354,0.022095739239568285
3168,31923,0.02209553034510181
3169,3042,0.022092104854862293
3170,1481,0.022089684765529638
3171,28492,0.022088935229536366
3172,8991,0.022065458278999278
3173,22617,0.022046986341211494
3174,5208,0.022043999575931963
3175,14514,0.022020741562220586
3176,984,0.022016687318798092
3177,13773,0.022014034726411114
3178,9959,0.022009158207231427
3179,21276,0.021982636535993277
3180,24130,0.02198179805297501
3181,7900,0.021981510506537058
3182,12753,0.021977246546281692
3183,28234,0.021976383099233054
3184,22356,0.02197537607325567
3185,20881,0.021974386554560382
3186,19189,0.02196812049410718
3187,18186,0.02194699059647376
3188,12767,0.021939921859679246
3189,5127,0.02192783198828896
3190,16877,0.021922376354074846
3191,4037,0.021899049083538125
3192,19618,0.021896171830040945
3193,7029,0.021896020409345573
3194,16097,0.02189124178198193
3195,9886,0.021880044930971787
3196,3609,0.02187375541931394
3197,27831,0.02186713418093529
3198,12441,0.02186708237398581
3199,22965,0.021865237310950164
3200,11650,0.021850493396049997
3201,27787,0.021847075959663786
3202,30601,0.021846523038829058
3203,22257,0.02181791417381007
3204,1719,0.02179623693243979
3205,3578,0.021794449614451816
3206,16705,0.021786986409476787
3207,26203,0.021783287487495348
3208,25908,0.02177936188209198
3209,5126,0.021774293836099023
3210,24986,0.02177120130153376
3211,12740,0.021763737507837305
3212,5586,0.021750706076451118
3213,26457,0.02173217072086414
3214,6546,0.021724931917533247
3215,25240,0.021697773052851754
3216,19009,0.021692731815633817
3217,3891,0.021675288211527893
3218,27928,0.02166850336831474
3219,31823,0.021666279130636235
3220,21333,0.0216578959515146
3221,11209,0.021644589652448032
3222,11889,0.021641859384639445
3223,8175,0.021636552072520604
3224,26280,0.021627489787781257
3225,27633,0.021627324070345177
3226,31411,0.021621700921692966
3227,1874,0.021616621712304496
3228,11140,0.021612018071920536
3229,25122,0.021602927918996595
3230,28675,0.02159542601636144
3231,16999,0.02157206686800922
3232,32523,0.021568099364944082
3233,2799,0.021566376099478757
3234,10928,0.021565713742800988
3235,8757,0.021564984967933798
3236,20063,0.021563219766043445
3237,14387,0.021554037456553377
3238,11929,0.021547726745209772
3239,20875,0.021541430334965472
3240,9846,0.021539782386554435
3241,31118,0.021520948801112494
3242,4215,0.021518271320587312
3243,18552,0.02150985079778861
3244,12653,0.02150545052323606
3245,9279,0.02147888571949802
3246,8308,0.021476948954439266
3247,11360,0.021474206705548393
3248,15838,0.021461732744626684
3249,29140,0.021438385132309695
3250,8255,0.021435071945662992
3251,28287,0.021419445666820747
3252,10858,0.021413585693112497
3253,3969,0.0213980414820355
3254,6635,0.021382643245587238
3255,10181,0.021377845129369327
3256,11398,0.021376451130009994
3257,14246,0.021359253312803972
3258,6283,0.02135879652194103
3259,6589,0.02135528541861806
3260,1857,0.021339694815177168
3261,28271,0.021335758903835836
3262,12664,0.02133316716709202
3263,16542,0.021322964873722983
3264,10567,0.02131946934600515
3265,12648,0.02130972330837272
3266,21447,0.02130960363386941
3267,30345,0.0213072884494106
3268,30808,0.02130327318661937
3269,2926,0.021302668638875893
3270,2995,0.0212992661293728
3271,6090,0.02126988728908888
3272,26251,0.021269605037298134
3273,20958,0.021267226764036196
3274,6953,0.021266183573047354
3275,10992,0.021262746830199672
3276,25020,0.021258428175291444
3277,496,0.021249491397209164
3278,19937,0.021248730744296118
3279,22546,0.021239153167370572
3280,27752,0.02123606806596981
3281,5093,0.021233923081187933
3282,16715,0.021232872944006387
3283,11498,0.021223296121507612
3284,19250,0.021201305908745638
3285,29153,0.021185962853215112
3286,15388,0.021179078511968097
3287,26820,0.021161702647257474
3288,13545,0.021150083379782914
3289,9523,0.021147674719271037
3290,26382,0.021142480753104237
3291,2102,0.0211401648017156
3292,28241,0.021135646460074792
3293,20585,0.021132513569289885
3294,9844,0.021125421354656948
3295,25134,0.021125077880404103
3296,31908,0.02112451310901403
3297,30060,0.021100584289684116
3298,24629,0.02110037195534318
3299,19807,0.021090434336095892
3300,20088,0.021076046448828628
3301,25225,0.021038654061533713
3302,18875,0.02103818416280112
3303,10555,0.02103613978072444
3304,2545,0.021021713737422676
3305,16471,0.021007578106917585
3306,25472,0.020996664018081646
3307,22875,0.02099602250188884
3308,3637,0.020977073649405487
3309,31937,0.020975845960768666
3310,9976,0.02097213790324104
3311,940,0.02095599306054735
3312,20647,0.020932921109688682
3313,21397,0.02093249343985981
3314,23546,0.020925112553456415
3315,5387,0.020923987516070996
3316,8730,0.020918130571784627
3317,361,0.020915482941194496
3318,3745,0.020911602258092188
3319,10987,0.02089531917411802
3320,12359,0.020889325850410367
3321,6962,0.020887517406658007
3322,24686,0.02088603017975338
3323,21724,0.02087422837649089
3324,29618,0.02086178114758816
3325,27871,0.020860737705176102
3326,25272,0.02085047705393797
3327,25250,0.020846789742562544
3328,17834,0.020845852767662154
3329,25493,0.02084430192396941
3330,2658,0.020843207087053645
3331,21405,0.02083413890130298
3332,2641,0.020832166422968146
3333,29831,0.020822314192612573
3334,1825,0.02081564790157106
3335,16059,0.02081136347716256
3336,805,0.020800833579028177
3337,23227,0.020798206849775458
3338,12053,0.020787287295701888
3339,8741,0.0207833436303953
3340,10331,0.020776440448262934
3341,14681,0.020771641438228905
3342,5472,0.020758362092146987
3343,5897,0.020757475581377943
3344,10604,0.020752072200336036
3345,26243,0.02074267537400156
3346,11227,0.020741951377586026
3347,25107,0.020731376220602726
3348,10716,0.020724991081125466
3349,19655,0.020710018306219408
3350,21632,0.02070414166457224
3351,21055,0.020701415654065358
3352,7962,0.020697945538716678
3353,29040,0.020693739526656346
3354,5773,0.020684828656082566
3355,5850,0.020681987223576115
3356,20757,0.02067312981273306
3357,11483,0.020667195061734672
3358,24424,0.020663965742402535
3359,22512,0.02065251582484992
3360,20212,0.02064488362838568
3361,8215,0.020628417393094595
3362,6425,0.02062823917276911
3363,24819,0.020626918584476572
3364,1735,0.020626302940134345
3365,17586,0.020625979530659255
3366,20597,0.02062585393736563
3367,10612,0.020612131485366947
3368,23463,0.020607431037849983
3369,30148,0.020598753516944457
3370,12818,0.0205932027010714
3371,19835,0.02058029879570547
3372,29109,0.020573360630246756
3373,963,0.0205683633424871
3374,20906,0.020558980628938767
3375,3996,0.02055412535365908
3376,18137,0.020553883388277572
3377,6438,0.020551309137710416
3378,25620,0.020551303582981323
3379,10109,0.020545867538444562
3380,5323,0.02053482475731816
3381,18700,0.02053017157997644
3382,21413,0.02052023848867926
3383,11682,0.020518572761929366
3384,7783,0.020516103352578974
3385,26492,0.020514343701518195
3386,29271,0.020511688800527395
3387,22746,0.02051155079848585
3388,26135,0.020510469366679523
3389,32099,0.020482631522429767
3390,24998,0.020476939827292956
3391,31950,0.020472194281897116
3392,19495,0.02046734672804834
3393,30853,0.020462063340242254
3394,7910,0.02044876074371474
3395,15105,0.020447797209651175
3396,30412,0.02043528995949928
3397,29044,0.020430644729968195
3398,20818,0.020425899845085693
3399,1367,0.020424521687119668
3400,2103,0.020422960476898344
3401,22054,0.020404422273171408
3402,28855,0.020393082826460157
3403,32061,0.02039257197019856
3404,24693,0.0203884226632344
3405,8805,0.02038290354605536
3406,27325,0.02037786840120856
3407,2088,0.020376855202566907
3408,780,0.020375811221778867
3409,25776,0.020367458702521934
3410,19118,0.020351458908584585
3411,26303,0.020340061560671946
3412,22477,0.020336720021283478
3413,9094,0.020331189586457438
3414,9829,0.020324227675812545
3415,18166,0.020320055982759433
3416,3350,0.020311818504448687
3417,7108,0.020302111638949544
3418,32097,0.020301194662130484
3419,24557,0.02029717239117368
3420,8954,0.020288055736157995
3421,19780,0.02028392723420641
3422,9501,0.02026451415444283
3423,4805,0.020260076976524793
3424,21811,0.02025400712965597
3425,29923,0.02024423657986149
3426,18777,0.020238667749935296
3427,6767,0.020229753470145106
3428,20984,0.02022918353394837
3429,11335,0.02022748392316423
3430,17358,0.020226919654475095
3431,22775,0.020220098401435772
3432,1861,0.020204871810539315
3433,628,0.02018573788837169
3434,31215,0.020179947666233378
3435,29438,0.020168701832363634
3436,7727,0.020160473675848056
3437,8984,0.02016020913819079
3438,1323,0.020158503171994052
3439,826,0.020158482984284798
3440,7467,0.020150986086009348
3441,10759,0.020149048450217977
3442,5303,0.020138806328649228
3443,11625,0.020125265615474702
3444,25981,0.020107101882053308
3445,6258,0.020102300425488828
3446,32527,0.020099107135601813
3447,22642,0.020096241225265266
3448,19082,0.020085384573989756
3449,4187,0.02007710894248048
3450,9700,0.020073612405487662
3451,929,0.020066855647494025
3452,24952,0.020065582408693994
3453,26666,0.02006115067746328
3454,14308,0.020053147091699475
3455,2053,0.020051802933581858
3456,2267,0.02004983110905033
3457,15924,0.020042522916374123
3458,24179,0.02004206568204732
3459,15618,0.020037239925709632
3460,2940,0.020036203205265057
3461,8646,0.020031100957109083
3462,1632,0.020012010124935226
3463,16359,0.02001190180813503
3464,24173,0.019996643562163546
3465,26813,0.019987402799800907
3466,5967,0.019971275342722028
3467,26691,0.019954691510867872
3468,27639,0.0199538561032698
3469,25857,0.019947161356853343
3470,27707,0.019943300504997347
3471,18418,0.01994210020417647
3472,22283,0.01994150259197594
3473,24733,0.019934592747253704
3474,28064,0.019933267989768966
3475,538,0.019927291469853753
3476,14484,0.0199240485087942
3477,12439,0.019916892836260705
3478,7143,0.01991171194062949
3479,31338,0.01990835280408146
3480,31799,0.01990782006887515
3481,21551,0.019906139626897024
3482,26226,0.019899357624508562
3483,26381,0.0198933548059069
3484,14065,0.019891620502814622
3485,3616,0.01987784599902953
3486,13235,0.019867598689997212
3487,26918,0.01986073931539603
3488,32324,0.01986023665503825
3489,17985,0.019850057282080363
3490,31244,0.019845502351326788
3491,5641,0.019834216325487014
3492,16432,0.019833574655359953
3493,31129,0.019830283288583994
3494,28661,0.019824688941895235
3495,4226,0.01981772666772906
3496,15632,0.019817661103134543
3497,19348,0.019795777967647338
3498,23090,0.019786298308742845
3499,18201,0.019780797896475077
3500,9904,0.01977358922742803
3501,13241,0.019773386473183996
3502,9503,0.019771480433522004
3503,15005,0.019741318798679047
3504,20339,0.01973829536880125
3505,5532,0.01973771488941356
3506,22230,0.019733657624670047
3507,9870,0.019725541532118168
3508,19669,0.019720039394832967
3509,2437,0.01971962935517324
3510,19642,0.019703459686784774
3511,10713,0.01970102113481323
3512,15158,0.019694772002006755
3513,7728,0.01969293896430896
3514,23743,0.019687542275210967
3515,12058,0.019681399052005777
3516,4608,0.0196708542712504
3517,16101,0.019666506991378258
3518,1325,0.019662894618805327
3519,19665,0.019661570672011297
3520,3536,0.019657647472610673
3521,15385,0.019657085096983315
3522,16796,0.019652233310011036
3523,615,0.01965071292128602
3524,4847,0.019649473397808037
3525,17748,0.01964494084529722
3526,16330,0.019636499843450853
3527,22956,0.019633234623060575
3528,7468,0.01962949511948392
3529,3926,0.019621879430710948
3530,3245,0.019621767292559655
3531,23685,0.019620077421297788
3532,25347,0.01961794048346069
3533,19385,0.019611842950508218
3534,13660,0.01961061384933871
3535,27701,0.019602588569493623
3536,7089,0.019595235220314672
3537,14702,0.019582681828278964
3538,31959,0.019579192379367005
3539,23818,0.01956826787011756
3540,11168,0.019566405629765637
3541,26650,0.019564542639743054
3542,17856,0.019562385425663353
3543,31960,0.019553817285039687
3544,28943,0.019552275619549753
3545,20917,0.019548392371089268
3546,17523,0.01953431997788367
3547,10383,0.019521463195841082
3548,28423,0.01951597212690484
3549,16153,0.019507862345986643
3550,11467,0.019502559894661403
3551,24240,0.01946745344847209
3552,12066,0.019454331801517358
3553,27348,0.019453936566034502
3554,19199,0.019453042183877223
3555,29465,0.01944789588744744
3556,16577,0.01944403571313022
3557,14095,0.01944261002946307
3558,2642,0.01944041841855154
3559,7959,0.019437646259827857
3560,27742,0.019425724445049863
3561,15860,0.019422568798180606
3562,16958,0.019415190872164617
3563,27879,0.01941492029818681
3564,26517,0.019408696215092947
3565,20747,0.01940753020917735
3566,13127,0.019404963021836585
3567,7323,0.019401575895268752
3568,27061,0.01939175748364827
3569,57,0.019374839949839295
3570,7779,0.019372796849903673
3571,21876,0.019372553772094236
3572,21069,0.019368915229801414
3573,19147,0.019362392614378998
3574,1749,0.019361474646769003
3575,10468,0.01935355891447868
3576,12535,0.019348076193306585
3577,30333,0.01934296370862687
3578,3085,0.019342143292599923
3579,27143,0.019335218690040512
3580,27926,0.019335177129156604
3581,1065,0.019330330571446175
3582,15019,0.01932236672058485
3583,12631,0.019312761265736472
3584,20806,0.019310963322685226
3585,5133,0.01929987178466802
3586,10865,0.01928793437564258
3587,207,0.019287878560186503
3588,19242,0.019280979369318108
3589,12762,0.019273516759320333
3590,19418,0.019260218729904924
3591,11666,0.01925702347903624
3592,17124,0.019255991112314907
3593,31667,0.01925158593023675
3594,24695,0.019243519171008222
3595,565,0.01923923714750625
3596,16599,0.019236392024554877
3597,2717,0.019233414341334742
3598,26704,0.01923223209571147
3599,15738,0.019214532434098514
3600,26739,0.019211572467652913
3601,5783,0.01920995108357837
3602,13830,0.019205338853668957
3603,5907,0.019200067662631076
3604,26751,0.019197444458612684
3605,19132,0.019194803429827628
3606,26453,0.01919384599331267
3607,29354,0.019191756288956585
3608,15377,0.019190834675405555
3609,6922,0.019188468050217927
3610,7461,0.019187992425976186
3611,23388,0.0191876331271984
3612,5228,0.019186021958970234
3613,32013,0.01917953274227563
3614,17014,0.019178113195085722
3615,25018,0.01917078988760705
3616,17085,0.019170028738897477
3617,17730,0.019167739533541235
3618,11281,0.0191674557862358
3619,20508,0.019161866819039614
3620,23457,0.019159030436886076
3621,23117,0.019154779099273683
3622,30615,0.01911094990525747
3623,16802,0.01910604208167177
3624,27949,0.01909104094094584
3625,12341,0.01908928544584848
3626,20282,0.019084572859603244
3627,10556,0.019084393834837343
3628,5602,0.019080230166148904
3629,7193,0.01907742910285115
3630,6841,0.01907614798867746
3631,5535,0.01907225630308171
3632,13928,0.019066478299771816
3633,24636,0.019054006639632026
3634,3698,0.019049415220235066
3635,9722,0.01904191249799181
3636,13436,0.0190367739217972
3637,11587,0.01903646818857227
3638,12643,0.019030433293995452
3639,10449,0.019030220222209016
3640,26494,0.019019475201325742
3641,3762,0.0190051494465322
3642,5652,0.0189951841429484
3643,26563,0.018993857395223704
3644,24314,0.018993611165831453
3645,20289,0.018989196203284014
3646,15640,0.018985007941181256
3647,19969,0.018977131832671745
3648,226,0.01897371277072199
3649,9791,0.018961928255179797
3650,582,0.018957358443979916
3651,31906,0.01893723723044413
3652,27387,0.018931092137029343
3653,17254,0.018917952587669234
3654,19500,0.01891620935996749
3655,5636,0.018911920088708206
3656,6796,0.018910109513197486
3657,773,0.018901267232337315
3658,10068,0.018890621910280306
3659,26467,0.01888438173824357
3660,19974,0.01886737564150165
3661,14286,0.018836111270985834
3662,6379,0.018835163773731678
3663,3392,0.018829548445567224
3664,10903,0.01882550940609476
3665,3890,0.018821238726040274
3666,21139,0.018817120924968886
3667,20120,0.018811811884919705
3668,1983,0.018809794689202297
3669,23229,0.01880956392730218
3670,12590,0.018803382207717267
3671,19767,0.01880008277582637
3672,25494,0.018799572317486607
3673,19990,0.01878749732140872
3674,2829,0.018772289685840632
3675,5468,0.018767702666415476
3676,16858,0.018763876459989892
3677,25273,0.018751943849344498
3678,9579,0.018748053303122694
3679,18874,0.018740600542672625
3680,14583,0.01873639535409366
3681,11552,0.01873088630423192
3682,31837,0.018726014204073604
3683,3402,0.018723756527972035
3684,17671,0.018723022154227553
3685,10057,0.018716758631007968
3686,2075,0.018713345672302123
3687,5262,0.018698927906170643
3688,10718,0.018692838201884165
3689,26870,0.018687001350117027
3690,3055,0.018685537391243207
3691,19710,0.018675603261728735
3692,4934,0.018675525962136452
3693,20236,0.018674765786175163
3694,17473,0.018670597938441003
3695,4557,0.018667450861599322
3696,1296,0.01865491755264395
3697,26108,0.01865166075846153
3698,503,0.01864271659697106
3699,31271,0.018640416578123542
3700,22902,0.018639628913323547
3701,11039,0.018639093586173494
3702,5697,0.018630928363765897
3703,1484,0.01862782087370881
3704,27817,0.01862757646499627
3705,13340,0.01861771422408734
3706,3675,0.01861319545126397
3707,8511,0.018611783499291712
3708,18236,0.018609248376150744
3709,261,0.0186061005896625
3710,25664,0.018602453781530248
3711,8953,0.018596493872996944
3712,16547,0.018589609324938
3713,19380,0.018587330887636616
3714,15172,0.018587237702291065
3715,2277,0.018586324997608594
3716,29113,0.018581265224000304
3717,13834,0.01857209556962619
3718,23854,0.018558604725870925
3719,5855,0.01855227357861744
3720,22497,0.018552211858755885
3721,19080,0.018548281335632577
3722,31967,0.01854300426803563
3723,21222,0.018531808069272307
3724,5611,0.01850530949929674
3725,15794,0.01850471917821772
3726,23622,0.018484142140740997
3727,26145,0.01847791845058161
3728,7691,0.01846870191304146
3729,490,0.01846702631074537
3730,28323,0.01846393473933433
3731,2189,0.018463917905702065
3732,20421,0.018463120960323764
3733,2323,0.01844876983895921
3734,7342,0.018444091509399643
3735,17065,0.01841775352395998
3736,23282,0.018412652845455457
3737,5388,0.01840972519753095
3738,10698,0.01840892627085297
3739,7890,0.018406002420038425
3740,30997,0.018405625206812437
3741,29814,0.018402806465305288
3742,12761,0.018399806365082066
3743,7888,0.018394701552715997
3744,18361,0.018388757385378124
3745,405,0.01837710416047733
3746,23026,0.01837532573994427
3747,12405,0.01835529862664359
3748,32075,0.018351430017899455
3749,22636,0.01834535966938479
3750,13143,0.018345161495024243
3751,27498,0.018344596883693137
3752,15922,0.01834139569440088
3753,12516,0.018330181360387637
3754,20038,0.01832069007338505
3755,22288,0.018319646322336375
3756,21623,0.018318663386789114
3757,27855,0.018298021263352726
3758,10616,0.018297555874179472
3759,35,0.01829286237275618
3760,28725,0.018289687387297138
3761,22259,0.01828062083284654
3762,11157,0.018274438307851484
3763,27545,0.018265558101539625
3764,10768,0.01825211874507257
3765,23702,0.0182375017029002
3766,12430,0.01822257548873217
3767,17706,0.01821551721478501
3768,27352,0.0182090429587618
3769,229,0.01820833836740779
3770,21036,0.018205547477911442
3771,2221,0.01820370791070522
3772,4606,0.018187960919804236
3773,2489,0.01818376438412922
3774,2620,0.018176744049052368
3775,14762,0.018176661830130197
3776,25235,0.018172513972269794
3777,15726,0.018156977465206323
3778,3285,0.01815404330629622
3779,13245,0.018150234503546164
3780,6207,0.018141012513239296
3781,20110,0.018138868270758793
3782,8126,0.01813407716244797
3783,16731,0.018132029076033965
3784,5922,0.018129780430059195
3785,20888,0.01812929447292011
3786,25595,0.018126986936101708
3787,7345,0.018123311279971528
3788,11456,0.018113978143207338
3789,7171,0.018107768621967668
3790,29576,0.018102256627074986
3791,20150,0.01810025782700858
3792,23582,0.018098134604867505
3793,12574,0.018097744159612177
3794,8801,0.01809691694856061
3795,19129,0.018081791125618862
3796,15202,0.018077113337025177
3797,29323,0.018075218578440938
3798,25605,0.018065846178280366
3799,16836,0.018064092240674956
3800,3545,0.018062900592946934
3801,23785,0.018056383011496507
3802,29496,0.018033706864249238
3803,24570,0.018030334483329802
3804,26148,0.018029867465313848
3805,32511,0.018011525901500958
3806,17025,0.01800876156993758
3807,6920,0.01800171762724169
3808,32565,0.018001113177363748
3809,26213,0.017998544776798908
3810,13500,0.017989534159552262
3811,20427,0.017986374486130857
3812,19667,0.017978746078057772
3813,14257,0.017978287421222705
3814,19919,0.017973546419573078
3815,3606,0.017972053343292563
3816,19164,0.017969942065648836
3817,12381,0.017958740433176634
3818,23404,0.017958497135639157
3819,8537,0.01793594101159024
3820,25342,0.01793191388874643
3821,24698,0.017918787436687345
3822,14041,0.01791720133637842
3823,17041,0.01790240184195322
3824,16818,0.017901120619430083
3825,31718,0.017899328306341944
3826,2578,0.01788850723686073
3827,12065,0.017885490236315034
3828,31079,0.017882451196964883
3829,1516,0.017879025795504627
3830,31208,0.017871660025295957
3831,27802,0.01786721594999613
3832,25617,0.01786505255385018
3833,26482,0.01786340372989087
3834,24172,0.01785567813874045
3835,6084,0.017853827181245174
3836,29924,0.017852243874077578
3837,14574,0.01784859700211472
3838,9708,0.017834692653474177
3839,4859,0.017833739557946857
3840,19044,0.01782041405571888
3841,24665,0.01781785392981461
3842,3047,0.01781554914862732
3843,6944,0.017801326142568907
3844,9028,0.017795343989752965
3845,10642,0.01778461310824503
3846,29130,0.01778408130912118
3847,910,0.01778114976227954
3848,10072,0.017772763564654653
3849,23341,0.017739198833772757
3850,22961,0.017731100333385985
3851,22998,0.017728771626533663
3852,6738,0.01772509685511056
3853,9409,0.01772503323214003
3854,18191,0.017722444171765495
3855,22540,0.017708273311466655
3856,6441,0.017706889228741945
3857,26319,0.017704645914113998
3858,17361,0.01770190679735706
3859,28655,0.017701884520815392
3860,20267,0.017699894782582465
3861,28923,0.017699044652049356
3862,4963,0.017697640937059833
3863,29921,0.017690676961071128
3864,10984,0.017686135684634036
3865,1548,0.017681975906283648
3866,12787,0.01768060903925628
3867,24799,0.01767463642254133
3868,10187,0.01766010044138344
3869,18090,0.017658330620191315
3870,7398,0.0176545987330326
3871,6435,0.01765345924009462
3872,27650,0.017650789441851944
3873,8148,0.017641802260349254
3874,7173,0.017641701704079915
3875,21618,0.017638263694129824
3876,22044,0.01762968218504829
3877,30447,0.017620759294446148
3878,3580,0.01762068302718431
3879,23790,0.01761267050800233
3880,8421,0.017612391152698664
3881,12022,0.017609307961878234
3882,16828,0.017596277448876374
3883,9953,0.01759243371445099
3884,10611,0.01758395603146687
3885,29461,0.017581659911865777
3886,30539,0.017567500255865287
3887,19438,0.017564530278784685
3888,14917,0.01756204340648454
3889,25215,0.017558852265190827
3890,5810,0.017550640417371657
3891,2676,0.017548842789796237
3892,31669,0.017540501599274907
3893,6601,0.017522714438463774
3894,9458,0.01752205588377781
3895,758,0.01751683962805995
3896,6762,0.017509599473147563
3897,8841,0.017505532555874087
3898,12701,0.017505018557158164
3899,564,0.017499062217567557
3900,26237,0.017494431089166373
3901,5965,0.017494047425707045
3902,13185,0.01749343587779459
3903,19160,0.017488369714606544
3904,16132,0.017480064943054652
3905,5873,0.01746953642903723
3906,12342,0.01746947489719622
3907,11423,0.017449395532618595
3908,3877,0.017443694708048074
3909,15093,0.017443033740172253
3910,10430,0.01743324873269321
3911,2499,0.017413195762304212
3912,15268,0.017411111367395052
3913,30433,0.017408854321955852
3914,4689,0.017405799587970616
3915,3645,0.017402811127418302
3916,26798,0.017390028435425336
3917,21380,0.017389967118195043
3918,30607,0.017384610222951957
3919,20216,0.017382793798869756
3920,4038,0.017376581748228426
3921,14624,0.017372001894182948
3922,26205,0.017369839035852097
3923,11401,0.01735672965939128
3924,25645,0.01735428675486686
3925,3752,0.017353831763247923
3926,4746,0.01735278469322668
3927,26209,0.017348405607135547
3928,14332,0.017348386751971395
3929,32135,0.017347034961605654
3930,16662,0.017346954135943088
3931,20191,0.017343920320598227
3932,16848,0.017326780678452766
3933,19141,0.01732334385359599
3934,30570,0.01731066690521338
3935,5382,0.0173089981969754
3936,13630,0.017308140588880666
3937,1255,0.017307071820342537
3938,3130,0.017301583280641714
3939,19779,0.01729666170378341
3940,27729,0.017293357615101923
3941,3087,0.01729295998657271
3942,18444,0.01728419581162527
3943,16107,0.01727824501580104
3944,27422,0.01726523348385764
3945,19431,0.01725953105613881
3946,2891,0.01725841374203335
3947,31969,0.017254123427920126
3948,29498,0.017241970337637386
3949,30215,0.017229970276417234
3950,26364,0.017222151986127747
3951,25123,0.017220948229226513
3952,20066,0.01721796962552935
3953,16512,0.017216898920256796
3954,25152,0.017205022525227168
3955,21488,0.01719813393455437
3956,12001,0.017194945551473037
3957,29050,0.01718471264625232
3958,4685,0.01717659779953798
3959,3529,0.017176484243494744
3960,20679,0.017172406249582384
3961,16874,0.017171634620975207
3962,20924,0.017169245872874633
3963,15623,0.017161822700565432
3964,16213,0.01715966009456965
3965,3958,0.01715643545268361
3966,31390,0.017149030875359017
3967,14053,0.017144633446899912
3968,9742,0.017142851713976698
3969,2338,0.017141866033549794
3970,5915,0.017134671202828633
3971,31910,0.01709851579633026
3972,27786,0.017097000391286546
3973,10067,0.017094528063699266
3974,2047,0.017091235970828178
3975,24422,0.017084832903585506
3976,26277,0.01707883048606801
3977,17165,0.017077317191459496
3978,18250,0.0170735045134819
3979,29034,0.017067753833326288
3980,20902,0.017067590945219063
3981,20377,0.017062260177451223
3982,27546,0.01705815891422069
3983,3982,0.017052801639763998
3984,16597,0.017052731004018634
3985,477,0.017051477425254133
3986,3412,0.017045619235771303
3987,23820,0.01704219069022961
3988,18368,0.017039513887826763
3989,32095,0.01703400429822613
3990,11846,0.017026001397694446
3991,13411,0.017012509077516676
3992,4534,0.017012184423564225
3993,16697,0.01700865464091819
3994,1331,0.017006883970062184
3995,32612,0.01700185407889604
3996,29120,0.01699749540269676
3997,2387,0.016995160864243075
3998,12426,0.016993005517947635
3999,29364,0.01697669196546303
4000,14518,0.016975623478989565
4001,486,0.016974986642750017
4002,4896,0.016973533475454966
4003,17909,0.016972841220807333
4004,24871,0.01697256040907741
4005,17445,0.016964646804348033
4006,21412,0.016956847557954152
4007,22377,0.016956537508583933
4008,1818,0.016954941693805237
4009,8842,0.016948968550299537
4010,3799,0.016940949850618947
4011,30572,0.016938019113273944
4012,19597,0.016937237052332632
4013,12309,0.01693707283512652
4014,29917,0.016931611127626173
4015,3946,0.016930040225783538
4016,17676,0.01692729574514462
4017,10793,0.016924135596373818
4018,22322,0.016923487221247813
4019,13805,0.016921458967195296
4020,16994,0.016915325111274998
4021,12875,0.016913393827629852
4022,17734,0.016912513451518618
